5267,서부렁하다, 묶거나 쌓은 물건이 느슨하여 다붙지 않다.(loose) > 사부랑하다. (부)서부렁 서부렁.
5268,서부진언, 글로는 의사를 충분히 표현할 수 없다는 말.
5269,서뿐, 소리가 나지 않게 가볍게 내디디는 모양. > 사뿐. (거)서푼.
5270,서분서분하다, ①마음씨가 부드럽고 친절하다.(gentle) ②붙임성이 있다. > 사분사분하다.
5271,서분하다, ①좀 서부렁하다. > 사분하다. ②서운하다.
5272,서붓, 발을 가볍게 내디디는 모양. 또는 그 소리. > 사붓. (부)서붓서붓.
5273,썩썩하다, 성질이 연하고 쾌활하다.(amiable) > 싹싹하다.
5274,석얼음, ①물 위에 뜬 얼음. ②유리창에 붙은 얼음. ③수정 속에 보이는 잔 줄.
5275,석연, 밥을 짓는 저녁 연기.
5276,석연하다, 미심쩍던 것이 확 풀리다.
5277,석음, 해가 져서 어슴푸레한 때.(evening)
5278,석음, 시간을 아낌.
5279,석의, 글의 뜻을 풀이함.
5280,석이다," ①푹한 날씨가, 쌓인 눈을 속으로 섞게 하다. ②더운 기운이 빚어 담근 술이나 식 혜 등의 국물을 속으로 석게 하다."
5281,썩이다, 썩게 하다. X썩히다.
5282,석인, 덕이 높은 사람.
5283,석인, 돌로 만든 사람의 형상. 무덤 앞에다 세움.
5284,석인, 돌에 새긴 도장.
5285,석인본, <인>석판 인쇄로 된 책.
5286,석인, = 고인(古人).
5287,석일, = 석양(夕陽).
5288,석일, 옛날.
5289,석출, 분석하여 골라냄.
5290,선도, 앞장 서서 이끎.(guidance)
5291,선도자, 앞장 서서 인도하는 사람.(leader) (유)선구자.
5292,선도, 먼저 도착함.(prior arrival)
5293,선도, 바르고 착한 도리.
5294,선도, 올바른 길로 인도함.
5295,선드러지다, 태도가 가볍고 맵시 있다. > 산드러지다.
5296,선득, 갑자기 춥거나 놀라 몸에 찬 기운을 느끼는 모양.(chillingly) > 산득. (센)선뜩.(부)선득선득. (자)선득거리다.
5297,선뜩, 선득(센말).
5298,선들거리다, ①서늘한 바람이 연해 부드럽게 불다. ②사람의 성질이 시원하고 연해 흐늘거 리는 맛이 있다.(breeze) > 산들거리다. (부)선들선들.
5299,선들바람, 선들선들 부는 바람. > 산들바람.
5300,선뜻, 얼른 가볍고 시원스럽게.(lightly) > 산뜻. (형)시원스럽게 깨끗하다.(fresh)
5301,선등, 앞서서 먼저 오름.
5302,선등, 남보다 먼저함.
5303,선란, 소란(騷亂)을 일으키게 부추김.(agitation)
5304,선량, ①선출된 인재. ②국회 의원.(representative)
5305,선량, 착하고 어짊.
5306,선려, 동행하거나 같이 노는 사람을 칭찬하여 이르는 말.
5307,선려, 조상 때부터 사는 집.
5308,선려, 신선하고 아름다움.
5309,선력, 애써 주선함.(accomodation)
5310,선령, ①선조의 영혼. ②선열(先烈)의 영혼.
5311,선례, = 전례(前例).
5312,선례 후학," 먼저 예의를 배우고 나중에 학문을 배우라는 말. 곧, 예의가 첫째라 는 뜻."
5313,선로," 전차, 기차 따위가 지나가는 길."
5314,선로, = 고물.(stern)
5315,선로, 뱃길.
5316,선록, 가려서 적음.
5317,선록색, 밝은 녹색.(bright green)
5318,선리, 선량한 관리.
5319,선린, 이웃과 의좋게 지내는 일.
5320,선망, 선보름. <-> 후망(後望).
5321,선망, 부러워함.(envy) 
5322,선망 후실, 잊어 버리기를 잘함.(forgetfulness)
5323,선매권, 남보다 먼저 물건이나 권리를 사는 권리. 먼저 살 권리.
5324,선머슴, 진득하지 못하고 마구 덜렁거리는 아이.(naughty boy)
5325,선명, 명확하게 선언함.(announcement)
5326,선명, 산뜻하고 분명함.(clearness)
5327,선모, 머리의 가마.
5328,선모, 부러워하며 사모함.(adoration)
5329,선묘, = 선산(先山).
5330,선묘, 선으로 그림.
5331,선묘, 산뜻하고 묘함.
5332,선무, 먼저 해야할 일. 급무(急務).
5333,선무, 지방이나 점령지의 주민에게 인심을 안정시킴.
5334,선무 공작, 선무하는 활동.
5335,선문, 일이 생기기 전에 앞서서 전하여 지는 소문.(previous hearing)
5336,선문, <제>지방에 출장할 벼슬아치의 도착할 날짜를 그 곳에 미리 통지하던 공문. 노문(路文).
5337,선문놓다, 미리 알리다.
5338,선문, 선(線) 모양으로 된 무늬. 줄무늬.
5339,선물, 선사하는 물건.(present)
5340,선미, 산뜻하게 아름다움.(fresh)
5341,선미, 고물.(stern)
5342,선미," 파선(波線)이나 곡선(曲線)에 있어서, 선 그 자체의 특유한 형식에 나타나는 아름다움."
5343,선미, ①<불>선(禪)의 취미. ②탈속(脫俗)한 취미.
5344,선미, 착하고 아름다움.
5345,선민, = 조상(祖上).
5346,선바람, 지금 차렸던 그대로의 차림새.
5347,선바람쐬다, 서투른 고장의 바람을 쏘이다.(be in a strange place)
5348,선반, 벽에 매어서 물건을 얹어두는 널빤지.(shelf) (원)현반(懸盤).
5349,선발, 집안에서 종일 서서 돌아다니는 발.
5350,선발, 길을 앞서 떠나 감.(going ahead) <-> 후발(後發).
5351,선발대, 다른 부대보다 앞서서 먼저 떠난 부대.(advance party)
5352,선발 제인, 남의 꾀를 먼저 알아차리고 일이 생기기 전에 미리 막아냄.
5353,선발, 여럿 가운데서 뽑아서 추려냄.(selection)
5354,선번, 먼저 하여야 할 차례에 당함. 또는 그 차례. 상번(上番).
5355,선하품, ①음식이 잘 삭지 않거나 체하였을 때에 나오는 하품. ②억지로 하는 하품.
5356,선행," ①돌아서 감. ②<음>선율상, 한 음에서 다른 선율로 옮겨감."
5357,선행, ①먼저 감. 앞섬. ②딴 일에 앞서 행함.
5358,선행 조건, ①선행하는 조건. 다른 것보다 앞서 행해야 할 조건. 앞서 있는 조건  ②<법>권리의 이전이 생기기 전에 일어난 조건.(precedent condition) <-> 후생(後生) 조건.
5359,선행, 착한 행실.(good conduct) <-> 악행(惡行).
5360,선향, = 관향(貫鄕).
5361,선향, = 선경(仙境).
5362,선험, <철>경험에 앞서 경험을 규정하는 근거가 되는 내재적 원리.(transcendental)
5363,선험론," <철>①칸트의 비판주의 철학의 이론. ②초감각적, 정신적, 직각적(直覺的)인 것을 역설하는 에머슨 등의 철학 이론.(transcendentalism)"
5364,선험적," <철>경험에 앞서 인식을 가능하게 하는 주관적 형식. 곧 시간,공간,질량,관계,양상 따위."
5365,선험적 관념론," 인식은 대상 인식의 선천적인 모든 형식을 통해서 선험적 통각(統覺)에 의해 구성되고, 그 객관성은 초 개인적인 의식 일반에 입각한다는 입장. 칸트의 주장."
5366,선험적 방법, <철>사실의 발생을 묻지 않고 사실의 권리 근거를 문제 삼는 비판 철학의 방법. 비판적 방법.
5367,선험 철학, <철>=비판 철학.
5368,선혈, 생생한 피. 상하지 아니한 피. 선지피.(fresh blood)
5369,선형, ①배의 모양. ②배의 겉모양을 나타낸 모형.
5370,선형용, 그럴싸하게 시늉이나 형용을 잘 함.
5371,선호, 배의 이름.(ship's name)
5372,선혹, 선동하여 현혹하게 함.(instigation)
5373,선홍색, 산뜻한 다홍색. 새빨간 빛깔.
5374,선화, 노인이 병이나 탈 없이 죽음을 이르는 말.(natural death)
5375,선화, 배에 실은 화물.(cargo)
5376,선화 후과, 먼저 딸을 낳고 뒤에 아들을 낳음을 일컫는 말.
5377,선환, 둥글게 빙빙 돎.
5378,선회, 빙빙 돌아감.(revolution)
5379,선후, ①먼저와 나중.(before and after) ②앞섬과 뒤섬.(order)
5380,선후걸이, 말의 가슴걸이와 후걸이.(girth and crupper)
5381,선후 당착, 앞뒤가 서로 맞지 아니하고 모순됨.(contradiction)
5382,선후 도착, 먼저 할 것과 나중 할 것이 뒤바뀜.(reversing the proper order)
5383,선후천, 선천과 후천.
5384,선후획," 글씨를 쓸 때에 획의 먼저 쓰고, 나중 쓰는 법. 곧 오른쪽보다 왼쪽을 아 래쪽보다 위쪽을 먼저 씀."
5385,선후, 뒷갈망을 잘 함.
5386,선후지지, 죽은 뒤에 묻을 땅.
5387,선후지책, 뒷갈망을 잘 처리하려는 계책. (준)선후책.
5388,선후책, 선후지책(준말).
5389,선후배, 선배와 후배.
5390,선후평, 문예 작품을 골라서 등급을 매기고 그 경과에 대하여 하는 평.(critical review).
5391,선훈, 배멀미.
5392,섣달, 음력으로 한 해의 맨 마지막 달. 극월.
5393,섣달받이, 음력 섣달 초순경 함경도 앞바다로 몰려 드는 명태의 떼.
5394,섣부르다, 솜씨가 아주 설고 어설프다.(awkward)  
5395,섣불리, 섣부르게. 어설프게. ¶섣불리 다루다간 야단이 날거야.
5396,설가, 온 가족을 이끌고 감. 설권(설眷).(supporting a family)
5397,설강, 혀가 굳어져 뻣뻣함.
5398,설강증, <의>혀가 굳어 말하기 어렵게 되는 병.
5399,설깨다, 잠이 채 완전히 깨지 못하다.
5400,설겅거리다, 설익은 밤이나 콩이 씹히는 소리가 자꾸 나다.(chew hard) > 살강거리다. (센) 썰겅거리다. (부)설겅설겅.
5401,설겆다, 설겆이를 하다.(wash dishes)
5402,설경, 눈이 내린 경치. 설광(雪光).
5403,설경, 눈이 쌓인 좁은 길.(snowy narrow path)
5404,설경, <제>①경연청(經筵廳)의 정팔품 벼슬. ②경서를 풀어 밝힘.
5405,설경, 말로써 한 몫을 보아 먹고 사는 생활.(living on one's fluent speech)
5406,설계, 계획을 세움.(design)
5407,설계도, 건축이나 기계의 설계를 도면으로 그린 것.(blueprint)
5408,설계서, 설계한 것을 적어 놓은 문서.(specifications)
5409,설계자, 설계하는 사람.(designer)
5410,설계, 높은 산골짜기에 쌓여 있는 눈이 여름철이 되어도 그대로 남아 있는 곳.
5411,설계, <불>계율을 설명해 들려 줌.
5412,설광, = 설경(雪景).
5413,설괴, 눈의 덩어리.
5414,설교, 종교의 교리를 설명하여 들리는 일.(preaching)
5415,설기, 기운이 새어서 흩어짐.
5416,설늙은이, 나이는 많지 않으나 기질이 몹시 노쇠한 사람.
5417,설니, ①눈과 진흙. ②눈으로 뒤범벅이 된 땅.
5418,설니 홍조," 눈 위의 기러기 발자국이 눈이 녹으면 없어지듯, 인생의 자취가 흔적 이 없음을 비유하는 말."
5419,설다, 섧다(변한말).
5420,설다 2, ①서투르다.(not familiar) ¶산설고 물선 타향. ②덜익다.(half-done) 
5421,설다루다, 불충분하게 다루다. 서투르게 다루다.(do a poor job)
5422,설단, 혀끝.
5423,설도," 칼날 같은 혀란 뜻으로, 날카롭게 하는 말을 이르는 말."
5424,설도, 도리를 설명함.
5425,설두, 먼저 앞장을 서서 주선함.
5426,설듣다, 충분하지 못하게 듣다. 섣불리 듣다.
5427,설랑," '서'와 'ㄹ랑'이 겹친 말. ¶여기설랑 노래하고, 거기설랑 춤을 춰라."
5428,설랑은, 설랑(힘줌말).
5429,설량, 눈이 내린 분량.(amount of snowfall)
5430,설렁, 처마 끝에 달아 놓고 사람을 부를 적에 흔들어 소리를 내는 방울.(doorbell)
5431,설렁줄, 설렁이 울리도록 잡아당기는 줄.(bell rope)
5432,설렁거리다, ①서늘한 바람이 가볍게 자꾸 불다.(blow gently) ②팔을 가볍게 저어 바람을 내면서 걷다.(walk briskly) > 살랑거리다. (센)썰렁거리다. (부)설렁설렁.
5433,썰렁거리다, 설렁거리다(센말).
5434,설렁탕," 소의 머리,족,무릎,도가니,내장 따위를 푹 고아서 만든 국. 밥을 말고 갖은 양념을 쳐서 먹음."
5435,설렁하다, ①서늘한 바람이 불어 조금 추운 듯하다.(chilly) ②갑자기 놀라 가슴 속에 찬 바람이 도는 것 같다.(have a thrill of horror) > 살랑하다. (센)썰렁하다.
5436,썰렁하다, 설렁하다(센말).
5437,설레, 설레는 바람. ¶아이들 설레에 정신을 차릴 수가 없다.
5438,썰레놓다, 안 될 일이라도 될 수 있도록 마련하다.
5439,설레다, 안정하지 못하고 마음이 공연히 흔들리다.(feel uneasy)
5440,설레설레, 머리 따위를 가볍게 가로 흔드는 모양.(waving) > 살래살래. (센)썰레썰레.
5441,썰레썰레, 설레설레(센말).
5442,설령, ①그렇다 치더라도.(even if) ②가령. 설혹(設或). 설약(設若). 설사(設使).
5443,설령, 눈이 쌓인 산봉우리.
5444,설로, 눈이 자욱하게 쌓인 길. 설정(雪程).
5445,설론, = 말다툼.
5446,설립, 베풀어 세움.(establishment)
5447,설마르다, 덜 마르다. 불충분하게 마르다.
5448,설만, 행동이 음란하고 방자함.
5449,설멍설멍, 설멍한 다리로 걷는 모양. > 살망살망.
5450,설멍하다, ①아랫도리가 가늘고 어울리지 않게 길다. ②옷이 키보다 짧다. > 살망하다.
5451,설면하다, ①자주 못 만나 조금 설다. ②정답지 않다.
5452,설봉, 날카롭고 매서운 변설의 비유.
5453,설부, 눈처럼 흰 살. 설기(雪肌).
5454,설부 화용, 눈처럼 흰 살과 꽃처럼 아름다운 얼굴.
5455,설분, 분풀이.
5456,설분 신원, = 신원 설치(伸寃雪恥).
5457,썰썰하다, 시장함을 느끼다.
5458,설컹거리다, 설 익은 밤이나 콩 따위를 씹는 소리가 자꾸 나다. > 살캉거리다. (센)썰컹거리다. (부)설컹설컹.
5459,설파, ①내용을 밝혀 말함.(exposure) ②상대자의 이론을 깨뜨림. 도파.
5460,설편, = 눈송이.
5461,설폐, 폐단을 말함.
5462,설피다, 피륙이나 결은 물건이 거칠고 성기다.
5463,설핏하다, 피륙이나 결은 물건이 조금 설된 듯하다.(somewhat coarse) > 살핏하다. 
5464,섬광, 번쩍하는 빛.(flash)
5465,섬교, 섬세하고도 공교로움.(delicacy)
5466,섬기다, 모시어 받들다.(serve) ¶부모를 섬기다.
5467,섬돌, 오르내리는 돌 층계. 석계(石階). 댓돌. 보석(步石).(stone step)
5468,섬뜩하다, 무섭고 꺼림칙하다.(be frightened)
5469,섬려, 섬세하고 아름다움.
5470,섬멸, 다시 일어날 수 없도록 무찔러 멸망시킴.(annihilation)
5471,섬모, ①섬유로 된 가느다란 털. ②= 섬유.
5472,섬박, 때려 부숨.
5473,섬벅, 썩 잘 드는 칼에 쉽사리 베어지는 모양 > 삼박 (센)섬뻑. 썸벅. 썸뻑. (부)섬벅섬벅
5474,섬벅거리다, 눈에 먼지 따위가 들어가 저절로 자꾸 껌벅거리고 싶어지다.(blink) > 삼박거 리다. (센)썸벅거리다.
5475,섬서하다, 상냥하지 않다.(unfriendly)
5476,섬섬, 가느다랗고 연약한 모양.(delicate)
5477,섬섬 약질, 가냘프고 약한 체질. 섬섬 약골.
5478,섬섬 옥수, 보드랍고 고운 여자의 손.
5479,섬섬하다, 빛이 번쩍번쩍하여 현황하다.
5480,섬세, 곱고 가느다람.(delicacy)
5481,섬소, 체격 또는 구조가 약하고 어설픔.
5482,섬수, 가느다랗고 연약한 손.
5483,섬약, 가느다랗고 연함. 연연(軟娟).(delicacy)
5484,섬어, ①= 헛소리. ②= 잠꼬대.
5485,섬연, 날씬하고 아름다움.
5486,섬영, 번득거리는 그림자.
5487,섬월, 초승에 보이는 가느다란 달.
5488,섬유, 가늘고 연약함.
5489,섬쩍지근하다, 무섭고 꺼림칙한 느낌이 오랫동안 사라지지 않다.
